Entry	Entry Name	Gene Ontology IDs
Q8IX07	FOG1_HUMAN	GO:0000122; GO:0000785; GO:0002295; GO:0003151; GO:0003181; GO:0003192; GO:0003195; GO:0003677; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0007507; GO:0010724; GO:0017053; GO:0030154; GO:0030218; GO:0030219; GO:0030220; GO:0030851; GO:0032091; GO:0032642; GO:0032713; GO:0032729; GO:0035162; GO:0035855; GO:0045599; GO:0045944; GO:0046872; GO:0055008; GO:0060318; GO:0060319; GO:0060377; GO:0060412; GO:0060413; GO:0061629
Q8IX12	CCAR1_HUMAN	GO:0000978; GO:0003713; GO:0003714; GO:0003723; GO:0005634; GO:0005641; GO:0005654; GO:0006355; GO:0006915; GO:0007049; GO:0008284; GO:0030335; GO:0030374; GO:0043065; GO:0048471
Q8IX15	HOMEZ_HUMAN	GO:0000785; GO:0000981; GO:0003677; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006357
Q8IX19	MCEM1_HUMAN	GO:0005886; GO:0016021; GO:0035579; GO:0042802; GO:0070821
Q8IX21	SLF2_HUMAN	GO:0000724; GO:0000781; GO:0000785; GO:0005634; GO:0005654; GO:0006974; GO:0016925; GO:0030915; GO:0031334; GO:0031625; GO:0032204; GO:0034184; GO:0035861; GO:0043231; GO:0044877; GO:1990166; GO:2000781
Q8IX30	SCUB3_HUMAN	GO:0005509; GO:0005615; GO:0005886; GO:0007165; GO:0009986; GO:0030513; GO:0036122; GO:0042802; GO:0045669; GO:0070700
Q8IX90	SKA3_HUMAN	GO:0000278; GO:0000776; GO:0000940; GO:0005813; GO:0005829; GO:0005876; GO:0007059; GO:0031110; GO:0051301; GO:0072686
Q8IXA5	SACA3_HUMAN	GO:0001669; GO:0002080; GO:0005576; GO:0007342; GO:0016021; GO:0030141; GO:0035036; GO:0036126; GO:0042117; GO:0043032; GO:0043159; GO:0050766
Q8IXB1	DJC10_HUMAN	GO:0001671; GO:0001933; GO:0005783; GO:0005788; GO:0015035; GO:0015036; GO:0016020; GO:0016671; GO:0030433; GO:0030544; GO:0032781; GO:0034663; GO:0034975; GO:0034976; GO:0036498; GO:0051087; GO:0051117; GO:0051787; GO:0070059
Q8IXB3	TARG1_HUMAN	GO:0005886; GO:0012505; GO:0016020; GO:0016021; GO:0030659; GO:0032869; GO:0044381; GO:0048471; GO:0072659; GO:0099500; GO:0099638
Q8IXF0	NPAS3_HUMAN	GO:0000785; GO:0000977; GO:0000981; GO:0005654; GO:0006357; GO:0045893; GO:0046982
Q8IXH6	T53I2_HUMAN	GO:0000045; GO:0001649; GO:0001894; GO:0005634; GO:0005776; GO:0005829; GO:0006511; GO:0008104; GO:0010508; GO:0016605; GO:0031410; GO:0043130; GO:0045893; GO:1903828
Q8IXH7	NELFD_HUMAN	GO:0003723; GO:0005634; GO:0005654; GO:0016020; GO:0032021; GO:0034244
Q8IXH8	CAD26_HUMAN	GO:0005178; GO:0005509; GO:0005886; GO:0007156; GO:0008013; GO:0015630; GO:0016021; GO:0016342; GO:0035710; GO:0045294; GO:0045296; GO:0070097; GO:0098742
Q8IXI1	MIRO2_HUMAN	GO:0003924; GO:0005509; GO:0005525; GO:0005739; GO:0005741; GO:0007005; GO:0007264; GO:0010821; GO:0016020; GO:0019725; GO:0031307; GO:0047497; GO:0097345
Q8IXI2	MIRO1_HUMAN	GO:0003924; GO:0005509; GO:0005525; GO:0005739; GO:0005741; GO:0007005; GO:0007264; GO:0010821; GO:0016020; GO:0019725; GO:0031307; GO:0047497; GO:0097345
Q8IXJ6	SIR2_HUMAN	GO:0000122; GO:0000183; GO:0000781; GO:0000792; GO:0003682; GO:0003950; GO:0004407; GO:0005634; GO:0005677; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005813; GO:0005814; GO:0005819; GO:0005829; GO:0005874; GO:0005886; GO:0006471; GO:0006476; GO:0006914; GO:0007084; GO:0007096; GO:0008270; GO:0008285; GO:0010507; GO:0010801; GO:0014065; GO:0016575; GO:0017136; GO:0021762; GO:0022011; GO:0030426; GO:0030496; GO:0031507; GO:0031509; GO:0031641; GO:0032436; GO:0033010; GO:0033270; GO:0033558; GO:0034599; GO:0034979; GO:0034983; GO:0035035; GO:0035729; GO:0042177; GO:0042325; GO:0042826; GO:0042903; GO:0043130; GO:0043161; GO:0043204; GO:0043209; GO:0043219; GO:0043220; GO:0043388; GO:0043491; GO:0044224; GO:0044242; GO:0044546; GO:0045087; GO:0045599; GO:0045836; GO:0045843; GO:0045892; GO:0045944; GO:0046970; GO:0048012; GO:0048471; GO:0051301; GO:0051321; GO:0051726; GO:0051775; GO:0051781; GO:0051987; GO:0061428; GO:0061433; GO:0070403; GO:0070446; GO:0070932; GO:0070933; GO:0071219; GO:0071456; GO:0071872; GO:0072686; GO:0072687; GO:0090042; GO:0097386; GO:0140297; GO:0140773; GO:0140774; GO:1900119; GO:1900195; GO:1900226; GO:1900425; GO:2000378; GO:2000777
Q8IXJ9	ASXL1_HUMAN	GO:0000902; GO:0003007; GO:0003677; GO:0003682; GO:0003713; GO:0005654; GO:0006325; GO:0009887; GO:0030097; GO:0032526; GO:0035359; GO:0035517; GO:0035522; GO:0035564; GO:0042974; GO:0042975; GO:0045599; GO:0045944; GO:0046872; GO:0048386; GO:0048538; GO:0048539; GO:0048872; GO:0060430; GO:0072015
Q8IXK0	PHC2_HUMAN	GO:0000792; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0007283; GO:0008270; GO:0031519; GO:0035102; GO:0042393; GO:0042802; GO:0045892
Q8IXK2	GLT12_HUMAN	GO:0000139; GO:0004653; GO:0005794; GO:0006493; GO:0016021; GO:0016266; GO:0030246; GO:0046872
Q8IXL6	FA20C_HUMAN	GO:0002020; GO:0004672; GO:0004674; GO:0005509; GO:0005524; GO:0005615; GO:0005788; GO:0005794; GO:0006468; GO:0016773; GO:0019538; GO:0030145; GO:0030173; GO:0030501; GO:0031214; GO:0036179; GO:0040036; GO:0043621; GO:0043687; GO:0045669; GO:0046777; GO:0051174; GO:0070062; GO:0070166; GO:0071895; GO:0097187; GO:0106310
Q8IXL7	MSRB3_HUMAN	GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0006979; GO:0008270; GO:0030091; GO:0033743; GO:0033745
Q8IXM2	BAP18_HUMAN	GO:0003677; GO:0005654; GO:0005829; GO:0006325; GO:0016589; GO:0042802; GO:0071339
Q8IXM3	RM41_HUMAN	GO:0003723; GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0006412; GO:0006915; GO:0007049; GO:0032543; GO:1990904
Q8IXM6	NRM_HUMAN	GO:0005635; GO:0005637; GO:0016020; GO:0016021; GO:0031965
Q8IXN7	RIMKA_HUMAN	GO:0005524; GO:0005737; GO:0005829; GO:0009064; GO:0016879; GO:0036211; GO:0046872; GO:0072590
Q8IXQ5	KLHL7_HUMAN	GO:0005654; GO:0005730; GO:0005829; GO:0005886; GO:0016567; GO:0031463; GO:0042802; GO:0042803; GO:0048471
Q8IXQ6	PARP9_HUMAN	GO:0000122; GO:0002230; GO:0003714; GO:0003950; GO:0004857; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006302; GO:0006471; GO:0010608; GO:0010629; GO:0016020; GO:0016477; GO:0019082; GO:0019899; GO:0032991; GO:0034356; GO:0035563; GO:0042393; GO:0042531; GO:0043086; GO:0044389; GO:0045087; GO:0045893; GO:0051607; GO:0060330; GO:0060335; GO:0072570; GO:0090734; GO:0097677; GO:0140289; GO:0140802; GO:1900182; GO:1990404; GO:2001034
Q8IXQ9	ETKMT_HUMAN	GO:0005737; GO:0005759; GO:0006479; GO:0008276; GO:0016279; GO:0018022; GO:0018023; GO:0031072; GO:0032991; GO:1904733; GO:1904736
Q8IXS2	DRC2_HUMAN	GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0036064; GO:0060271; GO:0060285; GO:0070286
Q8IXT2	DMRTD_HUMAN	GO:0000785; GO:0000978; GO:0000981; GO:0001741; GO:0005634; GO:0006357; GO:0007141; GO:0007281; GO:0007290; GO:0007548; GO:0036123; GO:0036124; GO:0042802; GO:0046872; GO:1900111; GO:1900114; GO:1990837
Q8IXV7	KLD8B_HUMAN	GO:0005737; GO:0005829; GO:0030496; GO:0045171; GO:0098813; GO:0110070; GO:0140014; GO:1902410
Q8IXW0	LMTD2_HUMAN	GO:0005638; GO:0010847; GO:0030527
Q8IXW5	RPAP2_HUMAN	GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0008420; GO:0009301; GO:0016591; GO:0017018; GO:0043175; GO:0046872; GO:0070940
Q8IXZ2	ZC3H3_HUMAN	GO:0003677; GO:0005634; GO:0005847; GO:0031124; GO:0032927; GO:0046872; GO:0051028; GO:0070412; GO:1900363
Q8IY17	PLPL6_HUMAN	GO:0004622; GO:0005783; GO:0005789; GO:0005829; GO:0016020; GO:0016021; GO:0046470; GO:0046475; GO:0102545
Q8IY18	SMC5_HUMAN	GO:0000722; GO:0000724; GO:0000775; GO:0000781; GO:0000803; GO:0003697; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006974; GO:0007059; GO:0016605; GO:0016607; GO:0016887; GO:0016925; GO:0018393; GO:0019827; GO:0030054; GO:0030261; GO:0030915; GO:0032204; GO:0034184; GO:0035061; GO:0035861; GO:0044772; GO:0051301; GO:0051984; GO:0071459; GO:0090398
Q8IY21	DDX60_HUMAN	GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246
Q8IY22	CMIP_HUMAN	GO:0001701; GO:0005654; GO:0005829
Q8IY26	PLPP6_HUMAN	GO:0005637; GO:0005886; GO:0006695; GO:0006720; GO:0008195; GO:0016020; GO:0016787; GO:0016829; GO:0018342; GO:0030176; GO:0031965; GO:0033383; GO:0042392; GO:0042577; GO:0045087; GO:0045339; GO:0046839; GO:0052642; GO:0106405; GO:1902247; GO:1902565
Q8IY31	IFT20_HUMAN	GO:0000139; GO:0001669; GO:0001736; GO:0001750; GO:0001822; GO:0002046; GO:0002177; GO:0005737; GO:0005794; GO:0005801; GO:0005813; GO:0005814; GO:0005902; GO:0005929; GO:0007224; GO:0007283; GO:0008542; GO:0030992; GO:0031267; GO:0031514; GO:0032391; GO:0032420; GO:0034067; GO:0035720; GO:0035845; GO:0036064; GO:0036372; GO:0042073; GO:0044292; GO:0045198; GO:0045724; GO:0051642; GO:0055007; GO:0060122; GO:0060271; GO:0060828; GO:0061351; GO:0061512; GO:0072089; GO:0072659; GO:0090102; GO:0097542; GO:0097546; GO:1902017; GO:1902636; GO:2000583; GO:2000785
Q8IY33	MILK2_HUMAN	GO:0001725; GO:0005829; GO:0005886; GO:0005911; GO:0005923; GO:0030041; GO:0031005; GO:0031175; GO:0031267; GO:0031532; GO:0032456; GO:0034446; GO:0042805; GO:0043005; GO:0046872; GO:0051015; GO:0055037; GO:0070830; GO:1903955
Q8IY34	S15A3_HUMAN	GO:0005765; GO:0006811; GO:0010008; GO:0015031; GO:0015333; GO:0015647; GO:0015835; GO:0016021; GO:0043231; GO:0045087; GO:0070434; GO:0071916; GO:0140206
Q8IY37	DHX37_HUMAN	GO:0000462; GO:0003723; GO:0003724; GO:0005524; GO:0005654; GO:0005730; GO:0005737; GO:0007420; GO:0016887; GO:0031965; GO:0034511; GO:0042254; GO:0042255; GO:2000020
Q8IY49	PAQRA_HUMAN	GO:0004672; GO:0030173; GO:0032880; GO:0045666; GO:0045860; GO:0046579; GO:0048471
Q8IY57	YAF2_HUMAN	GO:0003677; GO:0003712; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005829; GO:0006355; GO:0045892; GO:0045893; GO:0046872
Q8IY63	AMOL1_HUMAN	GO:0001525; GO:0003365; GO:0005829; GO:0005886; GO:0005923; GO:0016055; GO:0030036; GO:0030334; GO:0031410; GO:0042802
Q8IY81	SPB1_HUMAN	GO:0000453; GO:0000463; GO:0000466; GO:0001510; GO:0003723; GO:0005654; GO:0005694; GO:0005730; GO:0008173; GO:0008650; GO:0016435; GO:0030687; GO:0030688; GO:0031167; GO:0062105
Q8IY82	DRC7_HUMAN	GO:0005737; GO:0005856; GO:0007283; GO:0007288; GO:0030317; GO:0031514; GO:0048870
Q8IY84	NIM1_HUMAN	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0042149; GO:0106310
Q8IY92	SLX4_HUMAN	GO:0000706; GO:0000712; GO:0000724; GO:0000781; GO:0003677; GO:0005654; GO:0005829; GO:0006260; GO:0006281; GO:0006289; GO:0008047; GO:0010792; GO:0019899; GO:0030054; GO:0032206; GO:0033557; GO:0036297; GO:0046872; GO:0061820; GO:0072429; GO:0090656; GO:1904357; GO:1904431
Q8IY95	TM192_HUMAN	GO:0005654; GO:0005764; GO:0005765; GO:0005768; GO:0005770; GO:0016021; GO:0042803; GO:0048471
Q8IYA6	CKP2L_HUMAN	GO:0000922; GO:0005813; GO:0005829; GO:0015630; GO:0072686
Q8IYA8	IHO1_HUMAN	GO:0000794; GO:0006310; GO:0007129; GO:0007283; GO:0042138; GO:0048477; GO:0060629
Q8IYB1	M21D2_HUMAN	GO:0016779; GO:0044877; GO:0045296
Q8IYB3	SRRM1_HUMAN	GO:0000375; GO:0000398; GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005829; GO:0008380; GO:0016363; GO:0016607; GO:0048024; GO:0051179; GO:0071013
Q8IYB4	PEX5R_HUMAN	GO:0000268; GO:0005052; GO:0005221; GO:0005778; GO:0005829; GO:0016560; GO:0031267; GO:0043235; GO:0043949
Q8IYB5	SMAP1_HUMAN	GO:0005096; GO:0005737; GO:0005886; GO:0030276; GO:0045648; GO:0046872; GO:2000369
Q8IYB7	DI3L2_HUMAN	GO:0000175; GO:0000178; GO:0000278; GO:0000287; GO:0000291; GO:0000932; GO:0004540; GO:0005737; GO:0005844; GO:0006402; GO:0008266; GO:0008285; GO:0010587; GO:0019827; GO:0034427; GO:0051301; GO:0051306; GO:1990074
Q8IYB8	SUV3_HUMAN	GO:0000958; GO:0000962; GO:0000965; GO:0003677; GO:0003678; GO:0003723; GO:0003724; GO:0003725; GO:0004386; GO:0005524; GO:0005634; GO:0005739; GO:0005759; GO:0006310; GO:0006401; GO:0016887; GO:0030307; GO:0032508; GO:0034458; GO:0035945; GO:0035946; GO:0042645; GO:0042803; GO:0043066; GO:0045025; GO:0070584; GO:2000827
Q8IYD1	ERF3B_HUMAN	GO:0000184; GO:0003723; GO:0003747; GO:0003924; GO:0005525; GO:0005829; GO:0006412; GO:0007049; GO:0018444
Q8IYD8	FANCM_HUMAN	GO:0000400; GO:0000712; GO:0000785; GO:0003682; GO:0003724; GO:0004518; GO:0005524; GO:0005654; GO:0009378; GO:0016887; GO:0031297; GO:0036297; GO:0043138; GO:0043240; GO:0045003; GO:0071821; GO:0071932; GO:1902527
Q8IYE0	CC146_HUMAN	GO:0005737; GO:0005814; GO:0005856
Q8IYE1	CCD13_HUMAN	GO:0005654; GO:0005813; GO:0005829; GO:0006974; GO:0031122; GO:0034451; GO:0042995; GO:1905515
Q8IYF1	ELOA2_HUMAN	GO:0005654; GO:0006366; GO:0006368; GO:0032784; GO:0070449
Q8IYF3	TEX11_HUMAN	GO:0000712; GO:0000801; GO:0005694; GO:0006311; GO:0006915; GO:0007060; GO:0007130; GO:0007131; GO:0008584; GO:0009566; GO:0035234; GO:0043066; GO:0051026; GO:0051093; GO:2000242
Q8IYG6	LRC56_HUMAN	GO:0005929; GO:0030030
Q8IYH5	ZZZ3_HUMAN	GO:0003677; GO:0005654; GO:0005730; GO:0006355; GO:0006357; GO:0008270; GO:0031063; GO:0035064; GO:0043966; GO:0043967; GO:0044154; GO:0045995; GO:0051302; GO:0051726; GO:0070577; GO:0072686; GO:0090043; GO:0140672
Q8IYI0	SHLD1_HUMAN	GO:0000785; GO:0002208; GO:0005694; GO:0006281; GO:0035861; GO:0043247; GO:0045830; GO:2000042; GO:2001034
Q8IYI6	EXOC8_HUMAN	GO:0000145; GO:0000281; GO:0005770; GO:0005829; GO:0005886; GO:0006887; GO:0006893; GO:0006904; GO:0007032; GO:0008104; GO:0015031; GO:0016020; GO:0016241; GO:0022617; GO:0030426; GO:0031252; GO:0031267; GO:0035091; GO:0048471; GO:0090148; GO:0090522
Q8IYI8	ZN440_HUMAN	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
Q8IYJ0	PIANP_HUMAN	GO:0005886; GO:0016020; GO:0016021; GO:0016323; GO:0050776
Q8IYJ1	CPNE9_HUMAN	GO:0005544; GO:0005615; GO:0005886; GO:0030154; GO:0046872; GO:0070062; GO:0071277; GO:1903861
Q8IYJ2	CJ067_HUMAN	GO:0005739
Q8IYJ3	SYTL1_HUMAN	GO:0005886; GO:0006886; GO:0006887; GO:0019897; GO:0031267; GO:0031528; GO:0042043; GO:0042470; GO:0070062; GO:0070382
Q8IYK4	GT252_HUMAN	GO:0005788; GO:0030199; GO:0050211
Q8IYL9	PSYR_HUMAN	GO:0004930; GO:0005886; GO:0005887; GO:0006915; GO:0006955; GO:0007186; GO:0007189; GO:0010447; GO:0031532; GO:0035025; GO:0051482; GO:0051496; GO:0090630
Q8IYM1	SEP12_HUMAN	GO:0001725; GO:0003924; GO:0005525; GO:0005634; GO:0005819; GO:0005940; GO:0007283; GO:0008104; GO:0015630; GO:0019003; GO:0030154; GO:0030496; GO:0031105; GO:0032153; GO:0032154; GO:0035091; GO:0042802; GO:0042803; GO:0048471; GO:0060090; GO:0061640; GO:0097227
Q8IYM2	SLN12_HUMAN	GO:0004540; GO:0005634; GO:0005829; GO:0016075; GO:0043022; GO:0097190
Q8IYM9	TRI22_HUMAN	GO:0000209; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006355; GO:0006955; GO:0008270; GO:0009615; GO:0010468; GO:0010508; GO:0015030; GO:0016567; GO:0016604; GO:0016607; GO:0019901; GO:0030674; GO:0032880; GO:0042802; GO:0042803; GO:0043123; GO:0045087; GO:0046596; GO:0051091; GO:0051092; GO:0051607; GO:0061630
Q8IYP9	ZDH23_HUMAN	GO:0000139; GO:0005783; GO:0005794; GO:0006612; GO:0016021; GO:0018230; GO:0018345; GO:0019706; GO:0072659
Q8IYR0	CF206_HUMAN	GO:0001534; GO:0003341; GO:0003356; GO:0005930; GO:0007288; GO:0031514; GO:0035082; GO:0036064; GO:1901317
Q8IYR2	SMYD4_HUMAN	GO:0005634; GO:0005737; GO:0007507; GO:0008168; GO:0032259; GO:0042826; GO:0046872
Q8IYR6	TEFF1_HUMAN	GO:0005102; GO:0005604; GO:0005886; GO:0008045; GO:0009887; GO:0009888; GO:0016021; GO:0016358
Q8IYS1	P20D2_HUMAN	GO:0004180; GO:0005654; GO:0006508; GO:0016805; GO:0032268; GO:0042802
Q8IYS5	OSCAR_HUMAN	GO:0005576; GO:0005886; GO:0016021; GO:0030316; GO:0035580; GO:0038064; GO:0070062; GO:1904724
Q8IYT2	CMTR2_HUMAN	GO:0004483; GO:0005634; GO:0005737; GO:0006370; GO:0097309; GO:0097310
Q8IYT3	CC170_HUMAN	GO:0000226; GO:0005794; GO:0008017; GO:0036064
Q8IYT4	KATL2_HUMAN	GO:0000922; GO:0005524; GO:0005737; GO:0005819; GO:0005874; GO:0008017; GO:0008568; GO:0015630; GO:0016853; GO:0016887; GO:0031122; GO:0051013
Q8IYT8	ULK2_HUMAN	GO:0000045; GO:0000422; GO:0004674; GO:0005524; GO:0005737; GO:0006914; GO:0007165; GO:0010508; GO:0018105; GO:0030659; GO:0034045; GO:0034727; GO:0042594; GO:0044805; GO:0046777; GO:0048668; GO:0048671; GO:0048675; GO:0061709; GO:0106310
Q8IYU2	HACE1_HUMAN	GO:0000139; GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005783; GO:0006511; GO:0007030; GO:0007049; GO:0016567; GO:0016601; GO:0016604; GO:0030334; GO:0031267; GO:0032580; GO:0043161; GO:0061025; GO:0061630; GO:0070936
Q8IYU8	MICU2_HUMAN	GO:0005509; GO:0005739; GO:0005743; GO:0005758; GO:0006851; GO:0034704; GO:0036444; GO:0046982; GO:0051560; GO:0051561; GO:0051562; GO:1990246
Q8IYV9	IZUM1_HUMAN	GO:0002080; GO:0005102; GO:0005886; GO:0007155; GO:0007338; GO:0007342; GO:0016021; GO:0034113; GO:0035036; GO:0042802; GO:0042803; GO:0086080
Q8IYW5	RN168_HUMAN	GO:0000151; GO:0003682; GO:0004842; GO:0005634; GO:0005654; GO:0005829; GO:0006302; GO:0006325; GO:0006511; GO:0006974; GO:0010212; GO:0016567; GO:0031491; GO:0032991; GO:0034244; GO:0035518; GO:0035861; GO:0036297; GO:0036351; GO:0036352; GO:0042393; GO:0043130; GO:0045190; GO:0045739; GO:0046872; GO:0070530; GO:0070534; GO:0070535
Q8IYX1	TBC21_HUMAN	GO:0001669; GO:0003779; GO:0005096; GO:0005856; GO:0007283; GO:0007288; GO:0030317; GO:0070062; GO:0090630; GO:0097225; GO:0120317
Q8IYX3	CC116_HUMAN	GO:0005737; GO:0005813
Q8IYX4	DND1_HUMAN	GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0007281; GO:0007283; GO:0048255; GO:0060965; GO:0061158
Q8IYX7	SAXO1_HUMAN	GO:0005814; GO:0005856; GO:0005879; GO:0008017; GO:0009631; GO:0030030; GO:0031514; GO:0036064; GO:0036126; GO:0045724; GO:0050821; GO:0070417
Q8IYX8	CE57L_HUMAN	GO:0005737; GO:0005813; GO:0005874; GO:0008017; GO:0042802; GO:0043015
Q8IYY4	DZI1L_HUMAN	GO:0005737; GO:0005814; GO:0005930; GO:0007224; GO:0021532; GO:0032880; GO:0033504; GO:0036064; GO:0046872; GO:0060271; GO:0061512; GO:1905349
Q8IZ07	AN13A_HUMAN	GO:0002091; GO:0005737; GO:0005770; GO:0005886; GO:0048471; GO:0140036; GO:1905667
Q8IZ20	ZN683_HUMAN	GO:0000122; GO:0000978; GO:0002250; GO:0003700; GO:0005634; GO:0006357; GO:0010468; GO:0010628; GO:0032689; GO:0032823; GO:0032826; GO:0033082; GO:0045087; GO:0046872; GO:0050852; GO:0051136; GO:1904637; GO:1990841
Q8IZ21	PHAR4_HUMAN	GO:0001755; GO:0001843; GO:0003779; GO:0005737; GO:0007266; GO:0008157; GO:0030027; GO:0030036; GO:0043085; GO:0048484; GO:0051726; GO:0061386; GO:0072542; GO:2001045
Q8IZ41	RASEF_HUMAN	GO:0003924; GO:0005509; GO:0005525; GO:0005737; GO:0005829; GO:0019003; GO:0042802; GO:0048471
Q8IZ52	CHSS2_HUMAN	GO:0000139; GO:0005759; GO:0005829; GO:0008376; GO:0016021; GO:0030206; GO:0032580; GO:0046872; GO:0047238; GO:0050510
Q8IZ69	TRM2A_HUMAN	GO:0003723; GO:0005829; GO:0006397; GO:0008169; GO:0030697
Q8IZ96	CKLF1_HUMAN	GO:0005125; GO:0005615; GO:0006935; GO:0016021
Q8IZA0	K319L_HUMAN	GO:0000139; GO:0001764; GO:0005730; GO:0005794; GO:0005886; GO:0016020; GO:0016021; GO:0031410
Q8IZC4	RTKN2_HUMAN	GO:0005634; GO:0005737; GO:0005886; GO:0007165; GO:0008284; GO:0030097; GO:0051092; GO:1901224; GO:2001243
Q8IZC6	CORA1_HUMAN	GO:0003431; GO:0005201; GO:0005576; GO:0005583; GO:0005615; GO:0005788; GO:0030020; GO:0030198; GO:0031012; GO:0046872; GO:0062023
Q8IZC7	ZN101_HUMAN	GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0046872
Q8IZD2	KMT2E_HUMAN	GO:0000785; GO:0000791; GO:0002446; GO:0005634; GO:0005654; GO:0005737; GO:0005815; GO:0005886; GO:0006306; GO:0006325; GO:0006355; GO:0007049; GO:0016604; GO:0016607; GO:0019899; GO:0030218; GO:0032991; GO:0034967; GO:0035064; GO:0035065; GO:0042119; GO:0045893; GO:0046872; GO:0070210; GO:1900087; GO:1905437
Q8IZD4	DCP1B_HUMAN	GO:0000184; GO:0000290; GO:0000932; GO:0003729; GO:0005634; GO:0005829; GO:0008047; GO:0016020; GO:0016787; GO:0031087; GO:0043085; GO:0043231
Q8IZD9	DOCK3_HUMAN	GO:0005085; GO:0005737; GO:0005829; GO:0005886; GO:0007264; GO:0017124; GO:0031267; GO:0051056; GO:1903997
Q8IZE3	PACE1_HUMAN	GO:0000139; GO:0005524; GO:0005737; GO:0005794; GO:0006468; GO:0006954; GO:0008104; GO:0016477; GO:0021522; GO:0030027; GO:0042802; GO:0048666
Q8IZF0	NALCN_HUMAN	GO:0005244; GO:0005248; GO:0005261; GO:0005272; GO:0005886; GO:0016021; GO:0022840; GO:0032224; GO:0032230; GO:0034220; GO:0034765; GO:0035725; GO:0060075; GO:0070588; GO:0071805
Q8IZF2	AGRF5_HUMAN	GO:0003094; GO:0004930; GO:0005886; GO:0006112; GO:0007166; GO:0007186; GO:0007189; GO:0008654; GO:0009986; GO:0016021; GO:0019216; GO:0031410; GO:0042116; GO:0042593; GO:0043031; GO:0043129; GO:0045177; GO:0045444; GO:0048821; GO:0061626; GO:0071073
Q8IZF3	AGRF4_HUMAN	GO:0004930; GO:0007166; GO:0007186; GO:0007189; GO:0016021
Q8IZF6	AGRG4_HUMAN	GO:0004930; GO:0005887; GO:0007166; GO:0007186; GO:0007189; GO:0016021
Q8IZH2	XRN1_HUMAN	GO:0000932; GO:0000956; GO:0002151; GO:0003723; GO:0004534; GO:0005634; GO:0005829; GO:0005886; GO:0016020; GO:0016075; GO:0017148; GO:0030425; GO:0032211; GO:0033574; GO:0043025; GO:0045202; GO:0051880; GO:0070034; GO:0071028; GO:0071044; GO:0071409; GO:0090503; GO:1905795
Q8IZI9	IFNL3_HUMAN	GO:0005102; GO:0005125; GO:0005576; GO:0005615; GO:0007259; GO:0038196; GO:0045071; GO:0045087; GO:0050778; GO:0051607; GO:0098586
Q8IZJ0	IFNL2_HUMAN	GO:0002385; GO:0005102; GO:0005125; GO:0005576; GO:0005615; GO:0007259; GO:0038196; GO:0045087; GO:0050778; GO:0051607; GO:0098586
Q8IZJ1	UNC5B_HUMAN	GO:0001525; GO:0005042; GO:0005886; GO:0006915; GO:0007411; GO:0014068; GO:0016021; GO:0033564; GO:0043524; GO:0045121; GO:2001240
Q8IZJ3	CPMD8_HUMAN	GO:0001654; GO:0004867; GO:0005615; GO:0005886
Q8IZK6	MCLN2_HUMAN	GO:0002250; GO:0005262; GO:0005764; GO:0005886; GO:0015031; GO:0016020; GO:0016021; GO:0031902; GO:0042802; GO:0045087; GO:0055038; GO:0070588; GO:0071639; GO:0071642; GO:0071651; GO:0072345; GO:1905517; GO:1990266; GO:2000343
Q8IZL2	MAML2_HUMAN	GO:0003713; GO:0005634; GO:0005654; GO:0007219; GO:0007221; GO:0016607; GO:0045944
Q8IZL8	PELP1_HUMAN	GO:0000791; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006364; GO:0016020; GO:0032183; GO:0045944; GO:0047485; GO:0051117; GO:0071339; GO:0071391
Q8IZL9	CDK20_HUMAN	GO:0001843; GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005929; GO:0006468; GO:0007049; GO:0021508; GO:0031076; GO:0048706; GO:0051301; GO:0060021; GO:0061512; GO:0106310; GO:1901621; GO:1903317; GO:1990403
